entry_idx,exit_idx,direction,entry,exit,stop,target,size,pnl,win,result,mae,adx_at_entry,atr_at_entry,fractal_bar,fractal_label,timestamp,entry_ts,frk_kind,h1,h3,h6,adx_fr
29530,29643,short,1.34267,1.3390400000000002,1.3462999999999998,1.3390400000000002,214644.71185343826,757.6958328425941,True,TP,0.0015199999999999658,16.756132107094494,0.0004774280352505689,29528,H,2025-04-29 10:10:00+00:00,2025-04-29 00:45:00+00:00,H,5.999999999999339,8.40000000000026,7.766666666666847,17.20764300587255
29687,29905,short,1.34129,1.3378800000000004,1.3446999999999998,1.3378800000000004,230714.73969396928,763.665788386967,True,TP,0.0007999999999999119,24.866939681624082,0.0007575146814242429,29685,H,2025-04-30 08:00:00+00:00,2025-04-29 13:50:00+00:00,H,18.999999999997907,18.166666666665037,18.666666666665723,27.71676309190964
29917,29973,short,1.33666,1.33308,1.3402399999999999,1.33308,221892.15649169052,772.1847045910646,True,TP,0.0007699999999999374,39.97124382678604,0.0006829876455004246,29915,H,2025-04-30 13:40:00+00:00,2025-04-30 09:00:00+00:00,H,11.399999999999189,17.066666666666713,18.19999999999933,39.307185764047645
29974,30162,short,1.33269,1.3281,1.3372799999999998,1.3281,174748.53317781407,784.6209139683629,True,TP,0.003190000000000026,29.51839651579642,0.0008201662128396751,29972,H,2025-05-01 05:25:00+00:00,2025-04-30 13:45:00+00:00,H,11.799999999999589,12.933333333332945,16.733333333333416,26.855827679702255
30211,30275,short,1.33221,1.32843,1.3359899999999998,1.32843,214270.36413382288,788.5149400124455,True,TP,0.0023200000000000998,35.07561167658522,0.0006766043726575807,30209,H,2025-05-01 14:50:00+00:00,2025-05-01 09:30:00+00:00,H,7.899999999998464,16.733333333331935,17.099999999999522,38.051333249887556
30333,30450,short,1.32816,1.3316,1.3315,1.32482,244858.4209059812,-866.798810007146,False,SL,0.0035400000000000986,18.875098558172446,0.0005555221298074991,30331,H,2025-05-02 05:25:00+00:00,2025-05-01 19:40:00+00:00,H,7.999999999999119,10.266666666666572,13.400000000000079,18.32441091202976
30472,30535,short,1.33131,1.32772,1.3349,1.32772,225392.51747239134,786.6198859786417,True,TP,0.00029999999999996696,18.544402885993193,0.000659721387842118,30470,H,2025-05-02 12:30:00+00:00,2025-05-02 07:15:00+00:00,H,14.000000000000679,14.066666666667041,11.43333333333348,19.003774485175683
30536,30548,short,1.32883,1.33225,1.33215,1.32551,246091.96885110534,-866.2437303558855,False,SL,0.0038599999999999746,19.396648652110883,0.0009583809510065953,30534,H,2025-05-02 13:35:00+00:00,2025-05-02 12:35:00+00:00,H,6.500000000000394,14.066666666666302,13.249999999999467,17.208067259016797
30638,30727,short,1.32591,1.3302999999999998,1.3301999999999998,1.32162,188429.5802522439,-846.0488153325553,False,SL,0.0044200000000000905,24.07329097900679,0.0005047988633155887,30636,H,2025-05-05 05:10:00+00:00,2025-05-04 21:10:00+00:00,H,2.9999999999996696,6.033333333333631,9.183333333333913,25.22427005378728
30811,30856,short,1.33192,1.3283200000000002,1.3355199999999998,1.3283200000000002,222195.11420245047,777.6828997085379,True,TP,0.0017100000000001003,25.239276269182447,0.0006659148635679746,30809,H,2025-05-05 15:55:00+00:00,2025-05-05 12:10:00+00:00,H,13.199999999999878,13.600000000000279,13.74999999999978,25.28382077359803
30865,31037,short,1.32759,1.3309799999999998,1.3308799999999998,1.3243000000000003,245495.20976471703,-856.778282078809,False,SL,0.0035000000000000586,54.2351316442683,0.000690498417610366,30863,H,2025-05-06 07:00:00+00:00,2025-05-05 16:40:00+00:00,H,7.800000000000029,22.599999999999287,20.94999999999921,53.753991367097925
31069,31083,short,1.33142,1.33472,1.33462,1.3282200000000002,249722.3304078477,-849.0559233866469,False,SL,0.0032799999999999496,24.615118923735256,0.0007054746729289738,31067,H,2025-05-06 10:50:00+00:00,2025-05-06 09:40:00+00:00,H,8.20000000000043,15.966666666666905,17.983333333333462,26.390150818260157
31266,31466,short,1.33426,1.3302,1.33832,1.3302,194734.21134759183,771.1474769364544,True,TP,0.0034600000000000186,15.570766350366256,0.000709568599387288,31264,H,2025-05-07 18:45:00+00:00,2025-05-07 02:05:00+00:00,H,18.20000000000155,20.70000000000164,19.23333333333462,15.524082380928832
31478,31551,short,1.33011,1.3333899999999999,1.3332899999999999,1.32693,251047.9159876063,-848.5419560380966,False,SL,0.003940000000000055,26.899379919881014,0.0011694803852797188,31476,H,2025-05-08 01:50:00+00:00,2025-05-07 19:45:00+00:00,H,14.000000000000679,44.06666666666744,31.500000000000977,25.809780754801988
31613,31662,short,1.32808,1.33232,1.33222,1.32394,190784.2882319302,-828.0038109265812,False,SL,0.0042800000000000615,41.1876056427892,0.0008513341033249625,31611,H,2025-05-08 11:05:00+00:00,2025-05-08 07:00:00+00:00,H,16.20000000000177,26.73333333333453,19.516666666666847,39.56094182912964
31820,31931,short,1.32272,1.3273899999999998,1.3272899999999999,1.31815,171021.2068207741,-815.7711565350842,False,SL,0.0048799999999999955,27.423566014614547,0.0005542893147040425,31818,H,2025-05-09 09:30:00+00:00,2025-05-09 00:15:00+00:00,H,10.900000000000354,7.966666666667048,7.566666666666648,24.017256524212396
31963,31989,short,1.3277,1.3310399999999998,1.3309399999999998,1.3244600000000004,238706.544322733,-821.1505124701243,False,SL,0.0035399999999998766,15.105389726747987,0.0007114809789124137,31961,H,2025-05-09 14:20:00+00:00,2025-05-09 12:10:00+00:00,H,15.600000000000058,19.766666666666634,15.866666666666253,16.26229464379211
32070,32190,short,1.32688,1.3202500000000001,1.33351,1.3202500000000001,115414.43416001345,753.6562550648779,True,TP,0.0030799999999999716,26.35130973556632,0.0007656608871884304,32068,H,2025-05-12 07:25:00+00:00,2025-05-11 21:15:00+00:00,H,5.1000000000001044,6.766666666665848,6.983333333333195,22.2165837719979
32288,32311,short,1.32038,1.3164100000000003,1.32435,1.3164100000000003,194643.3906880518,753.2699219627228,True,TP,0.0004199999999998649,17.051666461531802,0.0008394531305678023,32286,H,2025-05-12 17:30:00+00:00,2025-05-12 15:35:00+00:00,H,17.499999999999183,17.799999999998928,17.899999999999583,18.872922690426332
32346,32477,short,1.31745,1.3211499999999998,1.3210499999999998,1.3138500000000002,216740.82229199808,-823.6151247095526,False,SL,0.003649999999999931,19.222001221958745,0.0004800449257449741,32344,H,2025-05-13 07:20:00+00:00,2025-05-12 20:25:00+00:00,H,7.299999999998974,9.699999999999154,8.79999999999955,18.67476409055607
32610,32773,short,1.32975,1.3332899999999999,1.3331899999999999,1.32631,224427.56075700145,-816.9163211554576,False,SL,0.0045200000000000795,50.992644885000196,0.0006041752054250903,32608,H,2025-05-14 08:00:00+00:00,2025-05-13 18:25:00+00:00,H,15.899999999999803,14.133333333333406,16.39999999999975,51.29586305207094
32786,32836,short,1.33478,1.3312200000000003,1.3383399999999999,1.3312200000000003,214567.87803161552,742.4048579893437,True,TP,0.0012499999999999734,40.10529154580512,0.001024034674284403,32784,H,2025-05-14 13:15:00+00:00,2025-05-14 09:05:00+00:00,H,52.90000000000017,55.033333333334156,37.833333333333606,38.93714375510881
32841,32852,short,1.33218,1.32876,1.3356,1.32876,225522.13285742787,748.7334810866557,True,TP,0.000740000000000185,20.065328025116997,0.000801291038333701,32839,H,2025-05-14 14:35:00+00:00,2025-05-14 13:40:00+00:00,H,17.700000000000493,23.899999999999665,23.533333333332816,19.07071368303103
32857,32905,short,1.3296,1.3254199999999998,1.33378,1.3254199999999998,186309.33712517982,760.1420954707472,True,TP,0.0015000000000000568,35.76409497779378,0.0010276822510518382,32855,H,2025-05-14 19:00:00+00:00,2025-05-14 15:00:00+00:00,H,22.500000000000853,29.533333333334372,22.250000000001066,35.66119431953968
32905,33044,short,1.32554,1.3300599999999998,1.3299599999999998,1.32112,177912.77152443348,-821.9570044428574,False,SL,0.0044200000000000905,51.74587415679521,0.000683659678743406,32903,H,2025-05-15 06:35:00+00:00,2025-05-14 19:00:00+00:00,H,11.200000000000099,11.79999999999959,12.199999999999989,51.33937320043436
33077,33314,short,1.32907,1.3322999999999998,1.3321999999999998,1.3259400000000001,248611.78277750162,-827.8772366490416,False,SL,0.003730000000000011,19.096954865717894,0.0007908957078522722,33075,H,2025-05-16 05:05:00+00:00,2025-05-15 09:20:00+00:00,H,11.999999999998678,17.266666666665802,25.749999999999574,20.10113310874623
33338,33370,short,1.33279,1.32943,1.33615,1.32943,229129.793966383,746.9631283304153,True,TP,0.0001100000000000545,18.961503334951473,0.0005611906142732864,33336,H,2025-05-16 09:45:00+00:00,2025-05-16 07:05:00+00:00,H,9.500000000000064,11.899999999998764,10.983333333332013,20.54962519933184
33400,33446,short,1.32835,1.3249,1.3317999999999999,1.3249,225317.60551025168,754.8139784593326,True,TP,0.0015500000000001624,29.77600698162801,0.0006063085259399033,33398,H,2025-05-16 16:05:00+00:00,2025-05-16 12:15:00+00:00,H,8.999999999999009,16.999999999998867,16.733333333333047,28.65848251902071
33447,33505,short,1.32535,1.32957,1.32947,1.3212300000000001,190508.22300848787,-822.9955233966468,False,SL,0.0046399999999999775,29.561232693533913,0.0008211221607536321,33445,H,2025-05-18 23:10:00+00:00,2025-05-16 16:10:00+00:00,H,11.400000000001409,13.80000000000085,19.166666666667147,29.060531737840122
33523,33602,short,1.33058,1.33402,1.33392,1.3272400000000002,232534.10885060127,-823.1707453311024,False,SL,0.0034199999999999786,28.76320693414442,0.0005805012391599194,33521,H,2025-05-19 07:15:00+00:00,2025-05-19 00:40:00+00:00,H,16.20000000000177,15.500000000000142,11.466666666667402,27.553440911364778
33676,34096,short,1.33681,1.3406799999999999,1.3405799999999999,1.3330400000000002,203828.17403387497,-809.1978509144466,False,SL,0.003989999999999938,20.386051946079657,0.0007826223386088205,33674,H,2025-05-21 00:25:00+00:00,2025-05-19 13:25:00+00:00,H,9.799999999999809,13.59999999999954,13.449999999999667,20.25052362843837
34176,34765,short,1.34329,1.3487799999999999,1.3486799999999999,1.3379000000000003,141064.97914630052,-788.5532334277879,False,SL,0.005509999999999904,40.56375535706301,0.0009872971239489891,34174,H,2025-05-23 08:10:00+00:00,2025-05-21 07:05:00+00:00,H,34.79999999999927,36.89999999999897,26.366666666666575,46.65412280670119
34847,34878,short,1.34969,1.3531,1.353,1.3463800000000001,227327.70551790594,-797.9202463678301,False,SL,0.003390000000000004,11.924863563010115,0.000906498605816783,34845,H,2025-05-23 17:35:00+00:00,2025-05-23 15:00:00+00:00,H,21.999999999999797,33.39999999999899,40.18333333333309,13.673276405527918
34926,34965,short,1.35248,1.35689,1.35679,1.3481699999999999,172732.1352205492,-779.0219298446812,False,SL,0.0044200000000000905,18.662140175103264,0.0006068890095481041,34924,H,2025-05-26 01:35:00+00:00,2025-05-25 22:20:00+00:00,H,18.400000000000638,16.300000000000946,13.083333333333927,18.454840919897645
34976,35295,short,1.3584,1.3547000000000002,1.3620999999999999,1.3547000000000002,199104.13067626036,716.7748704345004,True,TP,0.0008999999999999009,42.18807356012006,0.0007043401062469428,34974,H,2025-05-27 05:05:00+00:00,2025-05-26 02:30:00+00:00,H,12.499999999999734,19.933333333332914,15.83333333333344,44.588273478066625
35322,35416,short,1.35496,1.3512,1.35872,1.3512,197833.25324640275,724.0697068818312,True,TP,0.0015600000000000058,24.76245579960242,0.0007288259841226241,35320,H,2025-05-27 15:10:00+00:00,2025-05-27 07:20:00+00:00,H,11.200000000000099,16.466666666666484,17.54999999999951,25.37334077275653
35430,35580,short,1.35067,1.3471400000000002,1.3541999999999998,1.3471400000000002,212774.42755675066,729.8162865196146,True,TP,0.0015300000000000313,46.14519683219764,0.0007486212696888723,35428,H,2025-05-28 04:50:00+00:00,2025-05-27 16:20:00+00:00,H,12.999999999998568,18.533333333332624,23.883333333333628,46.31512542415561
35668,35805,short,1.347,1.3426,1.3514,1.3426,172361.79366829383,741.1557127736565,True,TP,0.0019000000000000128,43.95883699434321,0.0006725117236981572,35666,H,2025-05-28 23:35:00+00:00,2025-05-28 12:10:00+00:00,H,4.300000000001525,18.700000000001122,19.050000000000455,42.41136958021825
35806,35935,short,1.34147,1.3484999999999998,1.3483999999999998,1.33454,110505.54823495464,-787.9045589152121,False,SL,0.006940000000000168,47.13705181916363,0.0007459617347410281,35804,H,2025-05-29 10:25:00+00:00,2025-05-28 23:40:00+00:00,H,8.700000000001484,9.099999999999664,9.716666666666299,40.54705814554659
35973,36266,short,1.34925,1.3448400000000003,1.3536599999999999,1.3448400000000003,171864.9441449216,740.7379092645783,True,TP,0.0018499999999999073,29.703964457194992,0.0008548234900480591,35971,H,2025-05-30 14:00:00+00:00,2025-05-29 13:35:00+00:00,H,17.599999999999838,26.299999999999102,18.883333333332327,31.014810289541888
36288,36453,short,1.34705,1.3510699999999998,1.3509699999999998,1.3431300000000004,195237.69968667714,-804.3793227090493,False,SL,0.0042599999999999305,13.35708677891698,0.0008381582218902745,36286,H,2025-06-02 06:15:00+00:00,2025-05-30 15:50:00+00:00,H,10.299999999998644,20.199999999999108,27.29999999999899,15.377931561866227
36564,36765,short,1.35461,1.3507600000000002,1.35846,1.3507600000000002,196698.1791025048,737.6181716343751,True,TP,0.0012900000000000134,28.937302207671603,0.0007388563171761367,36562,H,2025-06-03 08:15:00+00:00,2025-06-02 15:30:00+00:00,H,7.600000000000939,21.100000000000563,26.366666666666575,31.80540910025434
36812,36970,short,1.3493,1.3536499999999998,1.3535499999999998,1.34505,179920.98147317496,-800.6483675556024,False,SL,0.004390000000000116,29.44305591689762,0.0006716645447616574,36810,H,2025-06-04 01:20:00+00:00,2025-06-03 12:10:00+00:00,H,12.499999999999734,18.366666666667086,19.60000000000036,27.253812274686233
36993,37123,short,1.35263,1.35591,1.35581,1.34945,237942.6690520197,-804.2462213958146,False,SL,0.004189999999999916,18.310633369941897,0.00045216933154129186,36991,H,2025-06-04 14:05:00+00:00,2025-06-04 03:15:00+00:00,H,4.899999999998794,15.433333333333039,12.450000000000147,20.80615081500985
37262,37392,short,1.35463,1.3587099999999999,1.3586099999999999,1.3506500000000001,188094.2777315274,-786.2340809177584,False,SL,0.004790000000000072,16.144022857447922,0.0005499093952496531,37260,H,2025-06-05 12:30:00+00:00,2025-06-05 01:40:00+00:00,H,7.099999999999884,11.033333333333081,10.566666666666686,13.545782167432032
37426,37604,short,1.35933,1.35581,1.36285,1.35581,210441.16038701258,719.7087685235762,True,TP,0.00046999999999997044,16.219047461761665,0.0008908813426032956,37424,H,2025-06-06 06:10:00+00:00,2025-06-05 15:20:00+00:00,H,16.700000000000603,17.633333333333386,21.56666666666622,15.923836884526851
37615,38062,short,1.35445,1.35872,1.35862,1.35028,179364.50173801245,-783.8228725951137,False,SL,0.011680000000000135,43.55032460646148,0.0006429290890794104,37613,H,2025-06-09 21:05:00+00:00,2025-06-06 07:05:00+00:00,H,14.199999999999768,15.533333333332216,12.94999999999898,41.24902858310633
38068,38178,short,1.35455,1.3497999999999999,1.3593,1.3497999999999999,155812.9986361173,724.5304436579504,True,TP,0.0018500000000001293,48.75920567696897,0.002156426098511584,38066,H,2025-06-10 06:45:00+00:00,2025-06-09 21:35:00+00:00,H,159.7000000000004,174.33333333333408,90.66666666666704,45.51293487884279
38190,38222,short,1.34668,1.3504399999999999,1.3503399999999999,1.3430200000000003,204195.91474267418,-788.1962309066741,False,SL,0.0036999999999998145,56.30132299623479,0.0008590204939670966,38188,H,2025-06-10 10:25:00+00:00,2025-06-10 07:45:00+00:00,H,18.899999999999473,43.86666666666687,28.416666666667055,56.23415905966042
38249,38410,short,1.35063,1.3473300000000001,1.3539299999999999,1.3473300000000001,224083.35928760804,717.066749720314,True,TP,0.003049999999999997,23.00423232415771,0.0006799470364930299,38247,H,2025-06-11 02:05:00+00:00,2025-06-10 12:40:00+00:00,H,11.999999999998678,15.766666666665595,14.183333333333364,23.943931952011745
38415,38535,short,1.34785,1.3513199999999999,1.3512199999999999,1.3444800000000001,221556.6033075092,-790.9570738077773,False,SL,0.006259999999999932,39.93644817495523,0.0004838852555443386,38413,H,2025-06-11 12:30:00+00:00,2025-06-11 02:30:00+00:00,H,9.200000000000319,11.133333333332994,11.650000000000086,39.82224567204841
38545,38594,short,1.35204,1.3561199999999998,1.3560199999999998,1.34806,185612.10613271952,-775.8586036347419,False,SL,0.0041800000000000725,20.91115710749973,0.001044361527055908,38543,H,2025-06-11 17:25:00+00:00,2025-06-11 13:20:00+00:00,H,19.199999999999218,40.86666666666646,28.38333333333313,20.86928430779849
38705,38764,short,1.35736,1.35385,1.3608699999999998,1.35385,208255.72546207212,710.1520238256455,True,TP,0.0016400000000000858,26.99403151976356,0.0005972452591206208,38703,H,2025-06-12 07:35:00+00:00,2025-06-12 02:40:00+00:00,H,10.699999999999044,18.566666666666176,17.316666666666126,28.703436880809928
38839,38999,short,1.35928,1.3545000000000003,1.3640599999999998,1.3545000000000003,154409.85703141056,722.6381309069681,True,TP,0.0039599999999999635,33.126910477218566,0.0009922325446224069,38837,H,2025-06-13 03:15:00+00:00,2025-06-12 13:50:00+00:00,H,17.599999999999838,31.26666666666722,27.583333333333808,35.896588351427546
39003,39143,short,1.35434,1.35838,1.35828,1.3504000000000003,189163.83195919052,-783.138264311015,False,SL,0.00478999999999985,30.85171303974552,0.0007630109304505703,39001,H,2025-06-13 15:15:00+00:00,2025-06-13 03:35:00+00:00,H,8.20000000000043,12.200000000000728,12.466666666666553,30.701219166377594
39178,39249,short,1.35781,1.35401,1.36161,1.35401,194072.13559896417,718.0669017161724,True,TP,0.00012999999999996348,24.426382602641617,0.0005711039862705652,39176,H,2025-06-16 03:00:00+00:00,2025-06-13 18:10:00+00:00,H,14.100000000001334,19.63333333333391,27.433333333333564,26.120125182290973
39249,39294,short,1.35437,1.3580199999999998,1.3579199999999998,1.3508200000000004,209761.91106853218,-786.6071665069346,False,SL,0.003730000000000011,18.673699185078796,0.000524489713776675,39247,H,2025-06-16 06:45:00+00:00,2025-06-16 03:00:00+00:00,H,7.199999999998319,11.433333333332001,12.083333333332186,16.58321913983759
39322,39381,short,1.35812,1.3616,1.3615,1.35474,217984.82622135343,-780.3856778724295,False,SL,0.003649999999999931,26.629236248693058,0.0006414788151852496,39320,H,2025-06-16 14:00:00+00:00,2025-06-16 09:05:00+00:00,H,8.099999999999774,11.633333333333312,11.63333333333405,28.236986851582234
39501,39673,short,1.35611,1.35202,1.3601999999999999,1.35202,178235.9060756601,711.1612652418709,True,TP,0.0018100000000000893,33.51258613637668,0.0005809812290531056,39499,H,2025-06-17 14:20:00+00:00,2025-06-17 00:00:00+00:00,H,4.999999999999449,10.866666666666802,13.91666666666717,30.492097761958625
39684,39702,short,1.35124,1.3475400000000002,1.3549399999999998,1.3475400000000002,198944.99148699798,716.2019693531558,True,TP,0.00043999999999999595,47.285040290707656,0.0008382358699528667,39682,H,2025-06-17 16:45:00+00:00,2025-06-17 15:15:00+00:00,H,24.799999999998157,38.866666666665196,29.383333333332654,48.29371834662654
39720,40100,short,1.34373,1.3396700000000004,1.3477899999999998,1.3396700000000004,183068.59315158534,724.9516288802286,True,TP,0.0039399999999998325,61.87631256212368,0.0009440722066900368,39718,H,2025-06-19 01:55:00+00:00,2025-06-17 18:15:00+00:00,H,15.399999999998748,24.29999999999858,32.59999999999893,61.592238071802505
40122,40201,short,1.3403,1.3437,1.3436,1.3370000000000002,227426.6680255217,-795.9933380892913,False,SL,0.0037000000000000366,25.784154939007845,0.0004699808210047093,40120,H,2025-06-19 10:20:00+00:00,2025-06-19 03:45:00+00:00,H,20.000000000000018,20.999999999999904,17.533333333333104,27.915162181698786
40223,40358,short,1.34347,1.3479599999999998,1.3478599999999998,1.33908,169145.34649278235,-776.3771404018512,False,SL,0.004450000000000065,22.10035259853386,0.0009313462645573544,40221,H,2025-06-19 23:25:00+00:00,2025-06-19 12:10:00+00:00,H,20.599999999999508,30.166666666665936,27.766666666665756,24.406451638045755
40388,40604,short,1.348,1.3444000000000003,1.3516,1.3444000000000003,204106.74991647602,714.3736247076305,True,TP,0.0031999999999998696,23.78637907281869,0.0005099693069644078,40386,H,2025-06-20 19:55:00+00:00,2025-06-20 01:55:00+00:00,H,9.00000000000123,10.000000000000378,11.599999999999758,26.6740082456852
40609,40617,short,1.34448,1.34066,1.3482999999999998,1.34066,194221.99893883956,722.5058360524704,True,TP,0.002020000000000133,29.144004886293047,0.0005023669262436091,40607,H,2025-06-22 21:00:00+00:00,2025-06-20 20:20:00+00:00,H,7.0000000000014495,8.066666666666222,9.283333333332719,26.32567798344739
40627,40755,short,1.3423,1.3386600000000002,1.34594,1.3386600000000002,205811.2896447546,728.5719653424036,True,TP,0.0025800000000000267,23.884164111997173,0.0008682572497633743,40625,H,2025-06-23 09:10:00+00:00,2025-06-22 22:30:00+00:00,H,32.70000000000106,35.33333333333388,21.70000000000005,25.817967434007553
40805,40809,short,1.3394,1.3426999999999998,1.3425999999999998,1.3362,236387.12936260438,-803.7162398328214,False,SL,0.0032000000000000917,15.734278210348574,0.0008072781874055055,40803,H,2025-06-23 13:40:00+00:00,2025-06-23 13:20:00+00:00,H,23.499999999998522,25.066666666666567,20.366666666666866,17.01363247565927
40844,40856,short,1.34809,1.3523399999999999,1.3522399999999999,1.3439400000000001,180337.74736433668,-784.4692010348402,False,SL,0.004210000000000047,44.04942021600387,0.0008589945746048284,40842,H,2025-06-23 17:35:00+00:00,2025-06-23 16:35:00+00:00,H,10.399999999999299,25.200000000000035,32.833333333333044,49.39082366424555
40941,41008,short,1.35488,1.3581299999999998,1.3580299999999998,1.3517300000000003,235097.44747672442,-787.5764490469688,False,SL,0.003369999999999873,13.104279263487866,0.0006654449517750602,40939,H,2025-06-24 06:15:00+00:00,2025-06-24 00:40:00+00:00,H,13.300000000000534,18.633333333334022,15.566666666666878,14.10125828789323
41022,41049,short,1.35834,1.36184,1.36174,1.3549400000000003,215494.46913564403,-775.7800888882833,False,SL,0.0034599999999997966,24.407469080976224,0.0007469992618469837,41020,H,2025-06-24 09:40:00+00:00,2025-06-24 07:25:00+00:00,H,15.899999999999803,14.333333333332495,16.199999999999548,27.2790375113597
41255,41443,short,1.36198,1.3655199999999998,1.3654199999999999,1.35854,210733.5448175284,-767.0701031357773,False,SL,0.0036000000000000476,17.344801878572166,0.00045816282773834127,41253,H,2025-06-25 18:30:00+00:00,2025-06-25 02:50:00+00:00,H,7.200000000000539,11.43333333333348,11.733333333333595,19.69340502888085
41460,41473,short,1.36648,1.36289,1.37007,1.36289,199791.83652950413,697.2735094879658,True,TP,0.000320000000000098,59.943555468331084,0.000489814135530371,41458,H,2025-06-25 21:00:00+00:00,2025-06-25 19:55:00+00:00,H,5.699999999999594,14.900000000000654,14.88333333333425,63.23099790158167
41474,41538,short,1.36444,1.3696899999999999,1.3695899999999999,1.3592900000000003,140626.29674482113,-752.3506875847585,False,SL,0.005279999999999951,39.50113245725994,0.0029960197301565844,41472,H,2025-06-26 02:25:00+00:00,2025-06-25 21:05:00+00:00,H,6.900000000000794,9.80000000000055,8.383333333333484,31.302231404077993
41551,41606,short,1.37067,1.3748999999999998,1.3747999999999998,1.3665400000000003,173535.57417917496,-751.4090361957814,False,SL,0.0044800000000000395,40.55867435187884,0.0005977457614298949,41549,H,2025-06-26 08:05:00+00:00,2025-06-26 03:30:00+00:00,H,9.099999999999664,20.266666666666953,22.03333333333335,41.46493616084121
41814,42009,short,1.3728,1.3694000000000002,1.3761999999999999,1.3694000000000002,208584.65617588893,688.3293653804017,True,TP,0.002429999999999932,16.00765938364068,0.0005377153554949915,41812,H,2025-06-27 17:40:00+00:00,2025-06-27 01:25:00+00:00,H,10.399999999999299,11.599999999999758,10.016666666666415,17.91766779454367
42015,42062,short,1.36891,1.3726999999999998,1.3725999999999998,1.3652200000000003,194057.21535280306,-754.8825677223531,False,SL,0.0037199999999999456,29.57209759216277,0.0007338225374054842,42013,H,2025-06-29 22:50:00+00:00,2025-06-27 18:10:00+00:00,H,12.199999999999989,19.46666666666763,14.233333333334059,27.193626189921176
42075,42239,short,1.3718,1.36829,1.3753099999999998,1.36829,201858.20483606576,688.3364784909645,True,TP,0.0022300000000001763,22.078938204968516,0.0004378445763109149,42073,H,2025-06-30 13:35:00+00:00,2025-06-29 23:55:00+00:00,H,2.2999999999995246,4.900000000000275,6.350000000000153,25.235702831914136
42243,42267,short,1.3686,1.3720999999999999,1.3719999999999999,1.3652000000000002,210413.43051750376,-757.4883498629791,False,SL,0.0037000000000000366,32.55306952306031,0.0007314812935814965,42241,H,2025-06-30 15:55:00+00:00,2025-06-30 13:55:00+00:00,H,13.000000000000789,11.866666666667433,10.650000000000196,30.885659103105123
42411,42470,short,1.37374,1.37767,1.37757,1.36991,184812.214167324,-744.7932230943137,False,SL,0.0045800000000000285,22.79602823135494,0.00047439716607104916,42409,H,2025-07-01 08:50:00+00:00,2025-07-01 03:55:00+00:00,H,9.099999999999664,15.299999999998832,14.03333333333238,23.85753738642748
42481,42522,short,1.37738,1.3735600000000001,1.3812,1.3735600000000001,183346.2952957905,682.0482185003287,True,TP,0.0015199999999999658,31.285919819094374,0.0008321048889860236,42479,H,2025-07-01 13:10:00+00:00,2025-07-01 09:45:00+00:00,H,16.700000000000603,15.03333333333338,15.799999999999889,31.057237948057207
42524,42763,short,1.37305,1.3688200000000004,1.3772799999999998,1.3688200000000004,167187.54851417392,690.4845753634937,True,TP,0.0022499999999998632,40.035027088783146,0.0007115176615140687,42522,H,2025-07-02 09:15:00+00:00,2025-07-01 13:20:00+00:00,H,2.8999999999990145,8.799999999999919,15.016666666666232,36.596955958334554
42763,42796,short,1.36905,1.3650500000000003,1.3730499999999999,1.3650500000000003,178527.04399214624,696.2554715693313,True,TP,0.0022399999999997977,56.456717719152685,0.0006519262601050533,42761,H,2025-07-02 12:00:00+00:00,2025-07-02 09:15:00+00:00,H,7.600000000000939,18.566666666667654,12.850000000000918,53.762084578148304
42801,42804,short,1.36533,1.36093,1.36973,1.36093,163879.7115191468,704.6827595323246,True,TP,0.0,37.39918707993908,0.0013848563375296061,42799,H,2025-07-02 12:40:00+00:00,2025-07-02 12:25:00+00:00,H,32.90000000000015,42.16666666666609,26.466666666666857,34.70282602863711
42811,42912,short,1.35956,1.3654199999999999,1.3653199999999999,1.3538000000000003,126409.29831242921,-753.3994179420471,False,SL,0.007079999999999975,50.92837769893339,0.0015770940120578476,42809,H,2025-07-02 21:40:00+00:00,2025-07-02 13:15:00+00:00,H,26.500000000000412,58.70000000000042,50.43333333333325,50.187609180337724
42939,43090,short,1.36487,1.3616000000000001,1.36814,1.3616000000000001,220361.94620800234,698.5473694793419,True,TP,0.002729999999999899,28.285838517442695,0.0004652024979847771,42937,H,2025-07-03 12:30:00+00:00,2025-07-02 23:55:00+00:00,H,5.399999999999849,13.86666666666647,21.78333333333319,30.11327272531599
43090,44828,short,1.35876,1.3486200000000002,1.3688999999999998,1.3486200000000002,71752.37059121784,720.3938007358139,True,TP,0.009479999999999933,18.343648757025143,0.0010969068204605996,43088,H,2025-07-11 14:05:00+00:00,2025-07-03 12:30:00+00:00,H,5.999999999999339,7.933333333333496,14.216666666666546,12.698468538166946
44845,45005,short,1.35051,1.3467400000000003,1.35428,1.3467400000000003,194899.99358151908,715.2829764441418,True,TP,0.0011999999999998678,17.527834666243972,0.000822049821010237,44843,H,2025-07-14 05:35:00+00:00,2025-07-11 15:30:00+00:00,H,32.7999999999995,31.433333333333497,22.266666666666733,19.800727232209333
45046,45132,short,1.34721,1.34295,1.35147,1.34295,174160.98722224112,724.509706844511,True,TP,0.0021400000000000308,30.609136693743967,0.0005850987827390255,45044,H,2025-07-14 16:10:00+00:00,2025-07-14 09:00:00+00:00,H,5.9000000000009045,8.700000000000744,17.300000000000463,33.343666055912806
